Country,Year,Status,Life_expectancy,Alcohol,Hepatitis_B,BMI,Polio,Diphtheria,HIV_AIDS,GDP,thinness _1_19_years,thinness_5_9_years,Iso_code,Region,Region_encoded,Schooling,Measles
Belgium,2014,1,89.0,12.6,98.0,63.4,99.0,99.0,0.1,47439.39684,1.0,1.0,BEL,Europe,2,11.64000034,96.0
Belgium,2015,1,81.1,10.36,98.0,63.7,99.0,99.0,0.1,4356.875,1.0,1.0,BEL,Europe,2,11.89000034,96.0
Benin,2000,0,55.4,1.34,87.0,18.4,78.0,78.0,2.0,374.1923942,9.7,9.6,BEN,Africa,0,2.290000033,70.0
Benin,2001,0,55.5,1.29,87.0,18.8,77.0,76.0,2.1,378.73654,9.5,9.4,BEN,Africa,0,2.375000036,68.0
Benin,2002,0,55.6,1.23,87.0,19.2,76.0,75.0,2.1,418.6985763,9.3,9.2,BEN,Africa,0,2.460000038,66.0
Benin,2003,0,55.8,1.35,73.0,19.7,75.0,73.0,2.1,519.2922847,9.1,9.0,BEN,Africa,0,2.472683366,65.0
Benin,2004,0,56.1,1.15,75.0,2.1,74.0,72.0,2.1,583.493514,8.9,8.8,BEN,Africa,0,2.485366694,63.0
Benin,2005,0,56.5,1.13,87.0,2.5,73.0,83.0,2.1,61.799977,8.7,8.6,BEN,Africa,0,2.498050022,61.0
Benin,2006,0,56.8,1.19,74.0,21.0,76.0,74.0,2.0,625.8392,8.5,8.4,BEN,Africa,0,2.51073335,66.0
Benin,2007,0,57.1,1.12,82.0,21.5,82.0,82.0,2.0,76.535419,8.3,8.2,BEN,Africa,0,2.523416678,70.0
Benin,2008,0,57.6,1.28,75.0,22.0,77.0,75.0,1.8,82.1513498,8.1,8.0,BEN,Africa,0,2.536100006,66.0
Benin,2009,0,58.4,1.16,87.0,22.5,82.0,79.0,1.6,793.45243,7.9,7.8,BEN,Africa,0,2.548783334,71.0
Benin,2010,0,58.7,1.33,76.0,23.0,77.0,76.0,1.4,757.695974,7.8,7.6,BEN,Africa,0,2.561466662,68.0
Benin,2011,0,59.1,1.4,75.0,23.5,77.0,75.0,1.4,825.9427854,7.6,7.5,BEN,Africa,0,2.57414999,70.0
Benin,2012,0,59.3,0.01,87.0,24.1,82.0,83.0,1.3,837.9551,7.4,7.3,BEN,Africa,0,2.586833318,74.0
Benin,2013,0,59.5,0.01,77.0,24.6,73.0,77.0,1.2,915.2674586,7.2,7.1,BEN,Africa,0,2.599516646,68.0
Benin,2014,0,59.7,0.01,78.0,25.2,74.0,78.0,1.1,943.686575,7.1,6.9,BEN,Africa,0,2.612199974,65.0
Benin,2015,0,60.0,8.07,82.0,25.7,78.0,82.0,1.0,783.94791,6.9,6.8,BEN,Africa,0,2.624883302,67.0
Burkina Faso,2005,0,53.3,4.88,87.0,14.2,94.0,82.0,2.3,46.998871,1.3,9.8,BFA,Africa,0,1.343624228,84.0
Burkina Faso,2006,0,54.3,4.73,76.0,14.6,94.0,86.0,2.0,422.6332374,1.0,9.6,BFA,Africa,0,1.320000052,88.0
Burkina Faso,2007,0,55.3,4.58,89.0,15.1,93.0,89.0,1.7,475.11122,9.8,9.3,BFA,Africa,0,0.980000019,94.0
Burkina Faso,2008,0,56.1,4.5,93.0,15.6,92.0,93.0,1.5,569.7612784,9.5,9.1,BFA,Africa,0,1.024285725,94.0
Burkina Faso,2009,0,56.9,4.55,92.0,16.1,91.0,92.0,1.1,552.7455521,9.3,8.8,BFA,Africa,0,1.068571431,94.0
Burkina Faso,2010,0,57.5,4.55,87.0,16.6,82.0,91.0,1.0,575.4464527,9.0,8.6,BFA,Africa,0,1.112857137,92.0
Burkina Faso,2011,0,58.1,4.51,87.0,17.1,82.0,91.0,0.9,666.842783,8.8,8.4,BFA,Africa,0,1.157142844,89.0
Burkina Faso,2012,0,58.6,4.75,87.0,17.7,82.0,83.0,0.8,673.8227,8.6,8.1,BFA,Africa,0,1.20142855,87.0
Burkina Faso,2013,0,59.0,4.64,88.0,18.2,89.0,88.0,0.7,699.452847,8.4,7.9,BFA,Africa,0,1.245714256,82.0
Burkina Faso,2014,0,59.3,0.01,91.0,18.8,91.0,91.0,0.6,75.1464113,8.2,7.7,BFA,Africa,0,1.289999962,88.0
Burkina Faso,2015,0,59.9,16.22,91.0,19.4,91.0,91.0,0.6,615.592225,8.0,7.5,BFA,Africa,0,1.447499961,88.0
Bangladesh,2000,0,65.3,0.01,95.0,1.4,83.0,82.0,0.1,45.63371,2.9,21.5,BGD,Asia,1,4.283905106,74.0
Bangladesh,2001,0,65.8,0.01,95.0,1.8,85.0,85.0,0.1,42.5981152,2.7,21.3,BGD,Asia,1,4.400000095,77.0
Bangladesh,2002,0,66.3,0.01,95.0,11.2,83.0,83.0,0.1,4.6135745,2.5,21.1,BGD,Asia,1,4.480000067,75.0
Bangladesh,2003,0,66.8,0.01,95.0,11.6,95.0,87.0,0.1,432.7388972,2.3,2.9,BGD,Asia,1,4.560000038,76.0
Bangladesh,2004,0,67.3,0.01,95.0,12.0,88.0,99.0,0.1,46.7579167,2.1,2.7,BGD,Asia,1,4.64000001,81.0
Bangladesh,2005,0,67.8,0.01,95.0,12.5,94.0,93.0,0.1,484.155471,19.9,2.5,BGD,Asia,1,4.719999981,88.0
Bangladesh,2006,0,68.2,0.01,86.0,13.0,95.0,94.0,0.1,494.51466,19.7,2.3,BGD,Asia,1,4.799999952,83.0
Bangladesh,2007,0,68.6,0.01,95.0,13.5,96.0,94.0,0.1,541.651484,19.5,2.1,BGD,Asia,1,4.879999924,89.0
Bangladesh,2008,0,69.1,0.01,96.0,14.0,96.0,96.0,0.1,615.7775411,19.3,19.9,BGD,Asia,1,4.959999895,92.0
Bangladesh,2009,0,69.5,0.01,97.0,14.6,97.0,97.0,0.1,681.125368,19.1,19.7,BGD,Asia,1,5.039999866,93.0
Bangladesh,2010,0,69.9,0.01,94.0,15.2,94.0,94.0,0.1,757.6717572,18.9,19.4,BGD,Asia,1,5.119999838,88.0
Bangladesh,2011,0,73.0,0.01,96.0,15.8,96.0,96.0,0.1,835.789341,18.7,19.2,BGD,Asia,1,5.199999809,93.0
Bangladesh,2012,0,77.0,0.01,94.0,16.4,94.0,94.0,0.1,856.342857,18.5,19.0,BGD,Asia,1,5.300000191,88.0
Bangladesh,2013,0,71.0,0.01,96.0,17.0,96.0,96.0,0.1,951.8894535,18.3,18.8,BGD,Asia,1,5.059999943,91.0
Bangladesh,2014,0,71.4,0.01,97.0,17.7,97.0,97.0,0.1,184.56543,18.1,18.6,BGD,Asia,1,5.190000057,94.0
Bangladesh,2015,0,71.8,0.004,97.0,18.3,97.0,97.0,0.1,121.15812,17.9,18.3,BGD,Asia,1,5.989999771,97.0
Bulgaria,2000,1,71.1,9.69,94.0,57.0,94.0,93.0,0.1,169.28586,2.5,2.5,BGR,Europe,2,9.743333287,89.0
Bulgaria,2001,1,71.6,10.72,93.0,57.5,94.0,94.0,0.1,1764.97387,2.4,2.5,BGR,Europe,2,10.03999996,90.0
Bulgaria,2002,1,71.8,10.2,88.0,58.1,94.0,93.0,0.1,287.534843,2.4,2.4,BGR,Europe,2,10.11599998,92.0
Bulgaria,2003,1,72.0,11.19,96.0,58.6,96.0,96.0,0.1,271.46824,2.3,2.4,BGR,Europe,2,10.19200001,96.0
Bulgaria,2004,1,72.2,10.96,94.0,59.1,94.0,95.0,0.1,3381.57837,2.3,2.3,BGR,Europe,2,10.26800003,95.0
Bulgaria,2005,1,72.1,10.48,96.0,59.7,97.0,96.0,0.1,3893.68998,2.2,2.3,BGR,Europe,2,10.34400005,96.0
Bulgaria,2006,1,72.2,10.39,96.0,6.3,96.0,95.0,0.1,4513.13628,2.2,2.2,BGR,Europe,2,10.42000008,96.0
Bulgaria,2007,1,72.6,10.89,95.0,6.9,95.0,95.0,0.1,5932.899677,2.1,2.2,BGR,Europe,2,10.53999996,96.0
Bulgaria,2008,1,72.9,10.98,96.0,61.5,96.0,95.0,0.1,7296.122479,2.1,2.1,BGR,Europe,2,10.59000015,96.0
Bulgaria,2009,1,73.2,10.93,96.0,62.1,94.0,94.0,0.1,6955.987733,2.0,2.1,BGR,Europe,2,10.64000034,96.0
Bulgaria,2010,1,73.4,10.8,95.0,62.7,94.0,94.0,0.1,6843.263289,2.0,2.0,BGR,Europe,2,10.72000027,97.0
Bulgaria,2011,1,73.7,10.67,96.0,63.3,95.0,95.0,0.1,7813.83499,2.0,2.0,BGR,Europe,2,10.77999973,95.0
Bulgaria,2012,1,73.9,10.99,95.0,63.9,95.0,95.0,0.1,7378.25539,1.9,1.9,BGR,Europe,2,10.89999962,94.0
Bulgaria,2013,1,74.1,12.06,95.0,64.5,95.0,95.0,0.1,7674.86559,1.9,1.9,BGR,Europe,2,11.01000023,95.0
Bulgaria,2014,1,74.3,12.03,95.0,65.1,88.0,88.0,0.1,7853.335191,1.9,1.9,BGR,Europe,2,11.05000019,93.0
Bulgaria,2015,1,74.5,10.16,92.0,65.7,91.0,91.0,0.1,6993.47736,1.9,1.8,BGR,Europe,2,11.18999958,92.0
Bahrain,2000,0,74.5,2.15,97.0,54.5,97.0,97.0,0.1,13636.34668,6.2,6.0,BHR,Asia,1,8.045000124,98.0
Bahrain,2001,0,74.7,1.95,99.0,54.8,99.0,99.0,0.1,12868.211,6.2,6.0,BHR,Asia,1,8.340000153,98.0
Bahrain,2002,0,74.9,1.99,98.0,55.0,98.0,98.0,0.1,1312.33457,6.2,5.9,BHR,Asia,1,8.305555662,99.0
Bahrain,2003,0,75.0,2.16,98.0,55.2,97.0,97.0,0.1,14221.99259,6.1,5.9,BHR,Asia,1,8.27111117,99.0
Bahrain,2004,0,75.2,2.16,98.0,55.6,98.0,98.0,0.1,15846.47641,6.1,5.9,BHR,Asia,1,8.236666679,99.0
Bahrain,2005,0,75.3,2.05,98.0,56.1,98.0,98.0,0.1,17959.17854,6.1,5.9,BHR,Asia,1,8.202222188,99.0
Bahrain,2006,0,75.5,2.1,98.0,56.8,98.0,98.0,0.1,1937.99549,6.1,5.9,BHR,Asia,1,8.167777697,99.0
Bahrain,2007,0,75.6,2.0,97.0,57.6,97.0,97.0,0.1,2977.1153,6.1,5.9,BHR,Asia,1,8.133333206,99.0
Bahrain,2008,0,75.8,2.0,97.0,58.5,97.0,97.0,0.1,2367.56535,6.0,5.9,BHR,Asia,1,8.098888715,99.0
Bahrain,2009,0,76.0,1.95,98.0,59.3,97.0,98.0,0.1,19356.67236,6.0,5.9,BHR,Asia,1,8.064444224,99.0
Bahrain,2010,0,76.1,1.93,99.0,6.1,99.0,99.0,0.1,2722.1389,6.0,5.9,BHR,Asia,1,8.029999733,99.0
Bahrain,2011,0,76.1,1.66,99.0,6.8,99.0,99.0,0.1,2281.1242,6.1,6.0,BHR,Asia,1,8.244999727,99.0
Bahrain,2012,0,76.5,1.7,99.0,61.5,99.0,99.0,0.1,23649.36661,6.1,6.0,BHR,Asia,1,8.45999972,99.0
Bahrain,2013,0,76.7,1.65,99.0,62.2,99.0,99.0,0.1,251.18329,6.1,6.0,BHR,Asia,1,8.674999714,99.0
Bahrain,2014,0,76.8,1.57,98.0,62.9,98.0,98.0,0.1,24983.3792,6.1,6.0,BHR,Asia,1,8.889999708,99.0
Bahrain,2015,0,76.9,1.77,98.0,63.6,98.0,98.0,0.1,22688.87824,6.2,6.1,BHR,Asia,1,9.104999701,99.0
Bahamas,2000,0,72.6,12.15,95.0,54.4,91.0,99.0,0.1,24940.0775086078,2.7,2.6,BHS,North America,3,11.03999996,93.0
Bahamas,2001,0,72.9,11.64,95.0,55.2,98.0,99.0,0.2,25371.9237667614,2.7,2.6,BHS,North America,3,11.12199993,94.0
Bahamas,2002,0,73.1,10.85,89.0,56.0,93.0,94.0,0.1,26781.6195938652,2.6,2.6,BHS,North America,3,11.2039999,94.0
Bahamas,2003,0,73.2,10.68,88.0,56.7,93.0,92.0,0.1,26429.1247787663,2.6,2.5,BHS,North America,3,11.28599987,90.0
Bahamas,2004,0,73.8,10.1,93.0,57.4,92.0,93.0,0.1,26650.2934234303,2.6,2.5,BHS,North America,3,11.36799984,89.0
Bahamas,2005,0,74.1,10.49,93.0,58.1,93.0,93.0,0.1,28602.4181869995,2.6,2.5,BHS,North America,3,11.44999981,85.0
Bahamas,2006,0,74.2,11.07,96.0,58.7,94.0,95.0,0.1,29184.7865087908,2.5,2.5,BHS,North America,3,11.53199978,88.0
Bahamas,2007,0,74.4,10.75,93.0,59.4,95.0,95.0,0.1,30051.8489587756,2.5,2.5,BHS,North America,3,11.61399975,96.0
Bahamas,2008,0,74.5,10.15,95.0,6.1,93.0,93.0,0.1,29392.3824416397,2.5,2.5,BHS,North America,3,11.69599972,90.0
Bahamas,2009,0,74.6,9.29,95.0,6.7,97.0,96.0,0.1,27512.9130950084,2.5,2.5,BHS,North America,3,11.77799969,98.0
Bahamas,2010,0,75.0,9.19,98.0,61.3,97.0,99.0,0.2,27473.100430502,2.5,2.5,BHS,North America,3,11.85999966,94.0
Bahamas,2011,0,75.0,9.34,95.0,62.0,97.0,98.0,0.1,27090.8376801379,2.5,2.5,BHS,North America,3,11.94374484,90.0
Bahamas,2012,0,74.9,9.5,96.0,62.6,99.0,98.0,0.2,28552.0242683151,2.5,2.5,BHS,North America,3,12.02808137,91.0
Bahamas,2013,0,74.8,9.42,97.0,63.2,97.0,97.0,0.1,27642.7419759179,2.5,2.5,BHS,North America,3,12.11301341,92.0
Bahamas,2014,0,75.4,9.45,96.0,63.8,96.0,96.0,0.1,29137.2175632622,2.5,2.5,BHS,North America,3,12.19854516,92.0
Bahamas,2015,0,76.1,7.83,95.0,64.5,95.0,95.0,0.1,30719.405417469,2.5,2.5,BHS,North America,3,12.28468087,94.0
Bosnia and Herzegovina,2000,0,74.6,3.64,95.0,47.6,87.0,85.0,0.1,1461.7552,3.3,3.2,BIH,Europe,2,6.612996281,80.0
Bosnia and Herzegovina,2001,0,74.9,3.85,95.0,48.2,92.0,91.0,0.1,1524.41222,3.2,3.2,BIH,Europe,2,6.626101903,92.0
Bosnia and Herzegovina,2002,0,75.4,3.84,95.0,48.8,86.0,96.0,0.1,1761.537647,3.1,3.1,BIH,Europe,2,6.639207526,89.0
Bosnia and Herzegovina,2003,0,75.2,4.14,95.0,49.4,87.0,87.0,0.1,2214.732246,3.0,3.0,BIH,Europe,2,6.652313149,84.0
Bosnia and Herzegovina,2004,0,75.5,4.25,95.0,49.9,87.0,84.0,0.1,265.642661,3.0,3.0,BIH,Europe,2,6.665418771,88.0
Bosnia and Herzegovina,2005,0,75.0,4.56,93.0,5.5,95.0,93.0,0.1,2968.41186,2.9,2.9,BIH,Europe,2,6.678524394,90.0
Bosnia and Herzegovina,2006,0,75.7,4.82,95.0,51.0,91.0,87.0,0.1,344.321698,2.9,2.8,BIH,Europe,2,6.691630016,85.0
Bosnia and Herzegovina,2007,0,75.4,5.16,94.0,51.5,95.0,95.0,0.1,418.292176,2.8,2.8,BIH,Europe,2,6.796222546,96.0
Bosnia and Herzegovina,2008,0,76.0,5.13,88.0,52.1,92.0,91.0,0.1,575.31664,2.8,2.7,BIH,Europe,2,6.900815075,84.0
Bosnia and Herzegovina,2009,0,76.1,4.75,95.0,52.6,96.0,96.0,0.1,4697.89732,2.7,2.7,BIH,Europe,2,7.005407604,93.0
Bosnia and Herzegovina,2010,0,76.4,4.54,95.0,53.1,96.0,89.0,0.1,4611.47298,2.6,2.6,BIH,Europe,2,7.110000134,91.0
Bosnia and Herzegovina,2011,0,76.9,4.64,88.0,53.7,89.0,88.0,0.1,55.156834,2.6,2.5,BIH,Europe,2,7.239999771,89.0
Bosnia and Herzegovina,2012,0,76.8,4.61,92.0,54.2,87.0,92.0,0.1,4716.673325,2.5,2.5,BIH,Europe,2,7.889999708,94.0
Bosnia and Herzegovina,2013,0,77.0,4.12,91.0,54.7,87.0,89.0,0.1,535.86555,2.4,2.4,BIH,Europe,2,8.539999644,92.0
Bosnia and Herzegovina,2014,0,77.2,4.03,89.0,55.3,86.0,86.0,0.1,5193.94932,2.4,2.4,BIH,Europe,2,9.18999958,89.0
Bosnia and Herzegovina,2015,0,77.4,4.78,82.0,55.8,74.0,82.0,0.1,4574.9787,2.3,2.3,BIH,Europe,2,9.289999962,83.0
Belarus,2000,0,68.0,12.98,95.0,54.4,99.0,99.0,0.1,1276.28834,2.7,2.8,BLR,Europe,2,10.38321013,98.0
Belarus,2001,0,67.7,10.74,93.0,54.9,99.0,99.0,0.1,1244.373185,2.6,2.7,BLR,Europe,2,10.4699011,99.0
Belarus,2002,0,67.2,12.23,99.0,55.3,99.0,99.0,0.1,1479.383142,2.5,2.7,BLR,Europe,2,10.55731587,99.0
Belarus,2003,0,67.7,11.17,56.0,55.8,53.0,96.0,0.1,1819.525644,2.5,2.6,BLR,Europe,2,10.64546048,95.0
Belarus,2004,0,68.2,12.05,99.0,56.2,99.0,99.0,0.1,2378.33927,2.4,2.5,BLR,Europe,2,10.73434102,99.0
Belarus,2005,0,68.1,11.01,99.0,56.7,98.0,99.0,0.1,3126.71767,2.3,2.5,BLR,Europe,2,10.82396364,99.0
Belarus,2006,0,68.9,12.6,98.0,57.2,97.0,99.0,0.1,3848.215966,2.2,2.4,BLR,Europe,2,10.91433453,97.0
Belarus,2007,0,69.8,14.22,95.0,57.7,96.0,95.0,0.1,4735.484827,2.2,2.3,BLR,Europe,2,11.00545995,99.0
Belarus,2008,0,70.0,14.67,98.0,58.2,98.0,97.0,0.1,6376.183153,2.1,2.3,BLR,Europe,2,11.09734618,99.0
Belarus,2009,0,70.0,14.09,98.0,58.7,98.0,96.0,0.1,5176.172649,2.1,2.2,BLR,Europe,2,11.18999958,99.0
Belarus,2010,0,73.0,14.44,96.0,59.3,99.0,98.0,0.1,63.38877,2.0,2.2,BLR,Europe,2,11.28499966,99.0
Belarus,2011,0,72.0,17.31,98.0,59.9,98.0,98.0,0.1,6519.71753,2.0,2.1,BLR,Europe,2,11.37999973,99.0
Belarus,2012,0,71.9,16.35,97.0,6.5,98.0,98.0,0.1,694.243915,2.0,2.1,BLR,Europe,2,11.47499981,98.0
Belarus,2013,0,71.7,14.66,98.0,61.1,98.0,98.0,0.1,7978.825443,2.0,2.0,BLR,Europe,2,11.56999989,99.0
Belarus,2014,0,72.0,13.94,97.0,61.7,97.0,97.0,0.1,8318.429294,1.9,2.0,BLR,Europe,2,11.66499996,99.0
Belarus,2015,0,72.3,9.53,99.0,62.3,99.0,99.0,0.1,5949.11677,1.9,2.0,BLR,Europe,2,11.76000004,99.0
Belize,2000,0,68.3,4.79,76.0,4.8,91.0,91.0,0.3,3364.423711,3.8,3.7,BLZ,North America,3,7.169285502,96.0
Belize,2001,0,68.2,4.9,96.0,41.4,96.0,96.0,0.4,3419.275719,3.7,3.7,BLZ,North America,3,7.341428348,94.0
Belize,2002,0,68.5,4.99,97.0,42.0,93.0,89.0,0.1,3556.561825,3.7,3.6,BLZ,North America,3,7.513571194,88.0
Belize,2003,0,68.4,5.67,96.0,42.6,95.0,96.0,1.5,3679.99523,3.6,3.6,BLZ,North America,3,7.68571404,96.0
Belize,2004,0,68.7,6.2,97.0,43.2,97.0,97.0,0.8,3831.53819,3.6,3.5,BLZ,North America,3,7.857856887,97.0
Belize,2005,0,69.0,6.25,96.0,43.8,96.0,96.0,0.8,3933.332215,3.6,3.5,BLZ,North America,3,8.029999733,95.0
Belize,2006,0,69.4,6.48,98.0,44.4,98.0,98.0,0.6,4187.3783,3.6,3.5,BLZ,North America,3,8.521999741,99.0
Belize,2007,0,69.6,7.24,96.0,45.0,97.0,96.0,0.6,4324.876427,3.5,3.5,BLZ,North America,3,9.013999748,96.0
Belize,2008,0,69.6,7.22,94.0,45.7,94.0,94.0,0.1,447.22796,3.5,3.4,BLZ,North America,3,9.505999756,96.0
Belize,2009,0,69.5,6.85,97.0,46.3,98.0,97.0,0.3,4258.788611,3.5,3.4,BLZ,North America,3,9.997999763,97.0
Belize,2010,0,69.5,6.76,96.0,47.0,96.0,96.0,0.2,4344.15177,3.5,3.4,BLZ,North America,3,10.48999977,98.0
Belize,2011,0,69.4,6.64,95.0,47.8,95.0,95.0,0.5,4516.24675,3.5,3.4,BLZ,North America,3,10.17668591,98.0
Belize,2012,0,69.4,6.66,98.0,48.5,98.0,98.0,0.1,4673.63848,3.5,3.4,BLZ,North America,3,9.86337204,96.0
Belize,2013,0,69.8,6.56,95.0,49.3,95.0,95.0,0.2,4688.538443,3.4,3.4,BLZ,North America,3,9.550058174,99.0
Belize,2014,0,70.0,6.58,95.0,5.1,95.0,95.0,0.2,4852.223666,3.4,3.4,BLZ,North America,3,9.236744308,95.0
Belize,2015,0,71.0,6.7,94.0,5.9,94.0,94.0,0.2,4849.997495,3.5,3.4,BLZ,North America,3,8.923430443,96.0
Bolivia (Plurinational State of),2000,0,62.6,2.32,77.0,42.6,74.0,75.0,0.1,975.777060358751,1.5,1.4,BOL,Others,5,7.098888927,84.0
Bolivia (Plurinational State of),2001,0,63.3,2.2,77.0,43.3,71.0,71.0,0.1,930.168227214313,1.5,1.4,BOL,Others,5,7.210000038,88.0
Bolivia (Plurinational State of),2002,0,63.9,2.26,77.0,44.0,76.0,77.0,0.1,888.221328974352,1.4,1.3,BOL,Others,5,7.14800005,91.0
Bolivia (Plurinational State of),2003,0,64.5,2.37,89.0,44.7,82.0,88.0,0.2,893.013760211149,1.4,1.3,BOL,Others,5,7.086000061,96.0
Bolivia (Plurinational State of),2004,0,65.1,2.66,84.0,45.4,84.0,84.0,0.2,953.191893246277,1.4,1.2,BOL,Others,5,7.024000072,90.0
Bolivia (Plurinational State of),2005,0,65.7,2.86,85.0,46.0,84.0,85.0,0.2,1020.12326200737,1.3,1.2,BOL,Others,5,6.962000084,89.0
Bolivia (Plurinational State of),2006,0,66.2,3.23,83.0,46.7,82.0,83.0,0.2,1202.71150446327,1.3,1.2,BOL,Others,5,6.900000095,88.0
Bolivia (Plurinational State of),2007,0,66.8,3.47,84.0,47.3,85.0,84.0,0.2,1354.54905949929,1.3,1.2,BOL,Others,5,7.049999952,86.0
Bolivia (Plurinational State of),2008,0,67.4,3.77,88.0,48.0,87.0,88.0,0.2,1692.67248455876,1.3,1.1,BOL,Others,5,7.199999809,92.0
Bolivia (Plurinational State of),2009,0,68.0,3.87,93.0,48.6,92.0,93.0,0.2,1731.18172112209,1.2,1.1,BOL,Others,5,7.480000019,93.0
Bolivia (Plurinational State of),2010,0,68.7,3.95,89.0,49.3,89.5,91.0,0.2,1929.78373077158,1.2,1.1,BOL,Others,5,7.710000038,88.0
Bolivia (Plurinational State of),2011,0,69.3,3.93,95.0,49.9,95.0,95.0,0.2,2315.52121930607,1.2,1.1,BOL,Others,5,7.940000057,96.0
Bolivia (Plurinational State of),2012,0,69.8,3.89,93.0,5.6,93.0,93.0,0.1,2575.59857098084,1.2,1.1,BOL,Others,5,8.170000076,92.0
Bolivia (Plurinational State of),2013,0,71.0,3.78,94.0,51.2,95.0,94.0,0.1,2870.02377000756,1.2,1.1,BOL,Others,5,8.423333486,87.0
Bolivia (Plurinational State of),2014,0,74.0,3.62,98.0,51.9,99.0,98.0,0.1,3041.43503162408,1.2,1.1,BOL,Others,5,8.676666896,89.0
Bolivia (Plurinational State of),2015,0,77.0,3.11,99.0,52.6,99.0,99.0,0.1,2996.01289811344,1.2,1.1,BOL,Others,5,8.930000305,95.0
Brazil,2000,0,75.0,7.26,94.0,43.7,99.0,98.0,0.1,3739.11936,3.4,3.4,BRA,South America,6,5.272178174,99.0
Brazil,2001,0,71.0,7.13,91.0,44.5,99.0,98.0,0.1,3146.95177,3.4,3.4,BRA,South America,6,5.449133635,99.0
Brazil,2002,0,71.4,7.0,92.0,45.3,99.0,99.0,0.1,2819.649531,3.3,3.3,BRA,South America,6,5.626089097,96.0
Brazil,2003,0,71.8,6.95,97.0,46.1,99.0,99.0,0.1,359.587582,3.3,3.3,BRA,South America,6,5.803044558,97.0
Brazil,2004,0,72.0,6.85,96.0,46.9,99.0,99.0,0.1,3623.47667,3.2,3.2,BRA,South America,6,5.980000019,97.0
Brazil,2005,0,72.7,6.97,98.0,47.8,99.0,99.0,0.1,477.182746,3.2,3.1,BRA,South America,6,6.150000095,98.0
Brazil,2006,0,73.0,7.1,99.0,48.6,99.0,99.0,0.1,586.145975,3.1,3.1,BRA,South America,6,6.320000172,99.0
Brazil,2007,0,73.3,7.19,99.0,49.4,99.0,99.0,0.1,7313.557962,3.1,3.0,BRA,South America,6,6.5,99.0
Brazil,2008,0,73.4,7.21,96.0,5.3,99.0,99.0,0.1,8787.61375,3.0,3.0,BRA,South America,6,6.670000076,99.0
Brazil,2009,0,73.6,7.33,99.0,51.1,99.0,99.0,0.1,8553.3847,3.0,2.9,BRA,South America,6,6.769999981,99.0
Brazil,2010,0,73.8,7.52,96.0,52.0,99.0,99.0,0.1,11224.1548,2.9,2.9,BRA,South America,6,6.880000114,99.0
Brazil,2011,0,74.1,7.58,98.0,52.8,98.0,99.0,0.1,13167.47289,2.9,2.8,BRA,South America,6,7.010000229,99.0
Brazil,2012,0,74.5,7.55,96.0,53.6,96.0,95.0,0.1,12291.46685,2.8,2.8,BRA,South America,6,7.21999979,99.0
Brazil,2013,0,74.7,7.24,96.0,54.5,96.0,97.0,0.1,12216.9446,2.8,2.7,BRA,South America,6,7.289999962,98.0
Brazil,2014,0,74.8,7.32,96.0,55.3,96.0,93.0,0.1,1226.61731,2.7,2.7,BRA,South America,6,7.380000114,97.0
Brazil,2015,0,75.0,7.92,96.0,56.1,98.0,96.0,0.1,8757.2622,2.7,2.6,BRA,South America,6,7.510000229,96.0
Barbados,2000,0,73.3,7.43,95.0,43.0,86.0,93.0,0.9,11568.1111,4.3,4.2,BRB,North America,3,8.989999771,94.0
Barbados,2001,0,73.4,7.38,95.0,43.8,93.0,84.0,0.7,11513.87189,4.2,4.2,BRB,North America,3,9.095642626,93.0
Barbados,2002,0,73.5,7.59,66.0,44.6,86.0,87.0,0.8,11675.39395,4.2,4.1,BRB,North America,3,9.20128548,91.0
Barbados,2003,0,73.7,7.65,95.0,45.4,94.0,89.0,0.4,1228.5447,4.1,4.1,BRB,North America,3,9.306928334,90.0
Barbados,2004,0,73.8,7.68,93.0,46.2,93.0,93.0,0.2,12868.8639,4.1,4.0,BRB,North America,3,9.412571189,98.0
Barbados,2005,0,73.9,8.01,92.0,46.9,91.0,92.0,0.1,14223.86576,4.0,4.0,BRB,North America,3,9.518214043,93.0
Barbados,2006,0,74.1,8.39,84.0,47.7,85.0,84.0,0.1,15646.5591,4.0,3.9,BRB,North America,3,9.545142614,92.0
Barbados,2007,0,74.2,8.47,93.0,48.4,93.0,93.0,0.1,16462.48556,3.9,3.9,BRB,North America,3,9.572071185,75.0
Barbados,2008,0,74.4,8.95,85.0,49.2,85.0,85.0,0.1,1657.3228,3.9,3.9,BRB,North America,3,9.598999756,94.0
Barbados,2009,0,74.6,8.46,93.0,49.9,93.0,93.0,0.1,16523.32388,3.8,3.8,BRB,North America,3,9.625928326,94.0
Barbados,2010,0,74.7,8.41,95.0,5.7,94.0,86.0,0.1,1595.91232,3.8,3.8,BRB,North America,3,9.652856897,85.0
Barbados,2011,0,74.9,8.51,91.0,51.4,91.0,91.0,0.1,15534.1574,3.8,3.8,BRB,North America,3,9.661142611,93.0
Barbados,2012,0,75.1,8.61,87.0,52.2,88.0,87.0,0.1,15384.8749,3.8,3.8,BRB,North America,3,9.669428325,90.0
Barbados,2013,0,75.2,8.74,91.0,53.0,91.0,91.0,0.1,15472.7814,3.8,3.8,BRB,North America,3,9.677714039,87.0
Barbados,2014,0,75.4,8.82,94.0,53.7,95.0,94.0,0.1,15359.66971,3.8,3.7,BRB,North America,3,9.685999753,95.0
